statefip,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal,year,name,total,imputed_mex,imputed_otherlat,imputed_total_lat,border_distance,border_dummy,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,limbs_f,limbs_n,strength_f,strength_n,body_f,body_n,language_f,language_n,oral_f,oral_n,written_f,written_n,cognitive_f,cognitive_n,perception_f,perception_n,visual_f,visual_n,hearing_f,hearing_n,vocal_f,vocal_n
17,0.7425681948661804,0.737602710723877,0.7499876618385315,0.7457075119018555,0.2756703794002533,0.26736125349998474,0.28397950530052185,0.3777790069580078,0.5515964031219482,0.6792291402816772,0.6528027057647705,0.26662972569465637,1990,Illinois,4777350,97347.46269097725,38677.485290215234,136024.9479811925,1733.2722598764772,0,301650,2066301,554590023,3596126925,378475678.1633301,2230423702.67101,380098228.46665955,2214957329.18036,378907612.9993439,2246045125.434877,373879370.43011475,2249562826.050371,163229901.7147889,1464221071.7590609,160005085.0103588,1456925559.5426888,166454720.33675575,1471516597.9719536,198209846.82790756,1568004979.3206427,274554446.3028984,1919857268.055935,333806870.33119965,2163373879.4954634,314184797.6191082,2063435108.536377,166338548.3395834,1494127863.6702626
18,0.763593316078186,0.7613352537155151,0.7688298225402832,0.7626928687095642,0.2456967830657959,0.23610179126262665,0.25529175996780396,0.35905253887176514,0.5470170974731445,0.6853664517402649,0.6580479741096497,0.23510533571243286,1990,Indiana,2298032,15672.971871052516,8609.78586510596,24282.757736158477,1780.3159021813144,0,20810,1421104,37546565,2517603116,24765712.04032135,1620249824.3809156,24792761.96231842,1617021848.6676064,24823084.623243332,1625076442.3631306,24626370.974765778,1622286463.790948,13006042.267211914,947948831.3289179,13088842.691043854,939325614.0105028,12923242.080049515,956572061.0767511,15186534.2645607,1055644936.1811996,19633175.636764526,1338251485.2934413,22673331.810380936,1536162569.745327,21671934.084259033,1463860748.9401054,13710243.664337158,963660571.459483
19,0.7685559391975403,0.7574964165687561,0.7871863842010498,0.7729167938232422,0.2350504845380783,0.22733043134212494,0.24277055263519287,0.35405975580215454,0.5340816378593445,0.6726130247116089,0.6376621723175049,0.21744997799396515,1990,Iowa,994812,1867.9895291677124,1141.4063615267264,3009.395890694439,1568.6696843499508,0,9088,644318,15193529,1188488573,10574084.154518127,765905658.1809778,10469943.934623718,754296728.6947546,10774257.282073975,783930815.2797985,10584218.083473206,772396535.4467487,3798294.176185608,443381296.44996583,3784519.1902809143,440428902.59285045,3812069.2110614777,446333695.8809359,4834658.104747772,501400077.24973965,7068923.118850708,620213685.8205433,8736686.208480835,711042941.6050377,8088981.312385559,667212904.2768002,3933664.217891693,439979197.4773481
20,0.7555692195892334,0.7474591135978699,0.766979455947876,0.7615815997123718,0.25809937715530396,0.25077685713768005,0.26542186737060547,0.3713705837726593,0.5440024137496948,0.6767796874046326,0.6491972208023071,0.2457958161830902,1990,Kansas,1022778,10658.450204316445,2903.506721612517,13561.956925928962,1091.0467641594062,0,16465,483738,29135409,873355379,20729520.386657715,552826462.1603909,20771777.273529053,546605054.9435387,20921657.301101685,559920273.7925625,20383706.727012634,559512713.6041718,7143170.6255636215,342791915.15448856,7137165.766200066,341525508.0800197,7149175.501199722,344058325.6094334,9428682.679507256,379534386.4847045,13482881.143035889,462333544.9868994,17289965.253173828,524991318.14403725,16523896.03194046,499445225.6997757,7560791.009962082,345950222.5785538
21,0.7666069269180298,0.7639105916023254,0.7704808712005615,0.7685053944587708,0.24071374535560608,0.232758566737175,0.24866892397403717,0.3578299880027771,0.5455586910247803,0.6881098747253418,0.6615265011787415,0.2317429482936859,1990,Kentucky,1305900,0,515.6195929291337,515.6195929291337,1706.184447794363,0,6345,918510,10101097,1578724985,6570333.238189697,1036812505.1716475,6346789.338439941,1033918341.9322526,6815836.868347168,1038263108.1993432,6822313.450836182,1042234649.2704191,3415659.043823242,568669632.6055516,3691362.410464287,565061576.6399088,3139955.7246627808,572277694.8595735,3803352.4196624756,651449825.0324787,4920116.866455078,838172274.9617124,5617443.282699585,976475066.6472244,5280559.558258057,932280564.0396574,3827066.01203537,579386833.957046
22,0.7412682771682739,0.7331499457359314,0.7488645315170288,0.7520688772201538,0.2885473966598511,0.290345698595047,0.28674906492233276,0.3878646790981293,0.5528996586799622,0.6798507571220398,0.6611273288726807,0.28718432784080505,1990,Louisiana,1462980,2983.132796072568,35083.12679179701,38066.25958786958,810.54405424545,0,19074,891141,35047638,1548599919,22506570.682876587,987405946.2923441,22301249.046157837,975353226.7275553,22582191.63873291,995144469.2751379,22925347.92501831,1007864576.0087595,12624891.038303375,617005628.6719335,13243182.922016144,628360375.8420764,12006599.229995728,605650886.4143603,14412711.813308716,670538406.8489194,18019871.39654541,829316374.9956226,20556850.286132812,948145190.3434114,19819312.834365845,918918420.5257759,13745636.118785858,640652761.9638777
23,0.7695547342300415,0.7640844583511353,0.7774369120597839,0.7733778357505798,0.2443571388721466,0.23722487688064575,0.25148940086364746,0.3612387776374817,0.54694366455078125,0.6906086206436157,0.6611866354942322,0.234169140458107,1990,Maine,458458,0,1906.7018896835648,1906.7018896835648,3189.081428836055,0,8896,302344,15527822,529012665,10442457.942993164,343888645.7621298,10407824.69152832,341673780.73690987,10471447.87512207,346136593.7081661,10492803.433860779,346615867.6561394,5322513.813072205,199455023.3342886,5403832.8091545105,198814046.0236621,5241194.890830994,200096003.0700643,6235987.667770386,224995893.1958785,7999516.877281189,282643903.9573431,9383514.494365692,326815818.33434963,8805417.804664612,310507649.0609975,5602528.167510033,202720290.76100016
24,0.72103118896484375,0.7141351103782654,0.7278251051902771,0.7297790050506592,0.3102896213531494,0.30305245518684387,0.31752678751945496,0.40468624234199524,0.5613803267478943,0.6793293952941895,0.6495742201805115,0.2983764410018921,1990,Maryland,2197678,1308.8099010443293,16534.620932724778,17843.430833769107,2436.723943164116,0,67221,983152,119902082,1764734518,75942910.94450378,1069204681.3671589,73935666.87516785,1057517771.2228098,77702366.7028656,1076353227.1051216,78761699.67237854,1089486262.608099,46050231.88999653,761015580.1656928,49457595.570531845,759708647.8879334,42642868.43113518,762322516.2916307,50531513.49588013,799793565.0806673,62235857.25515747,954377057.1414833,69386626.38617706,1064213842.0714798,66671990.70880127,1011025718.7327666,51406891.803611755,773005404.5109925
25,0.7346650958061218,0.7290678024291992,0.7410911321640015,0.7406258583068848,0.28906193375587463,0.28131118416786194,0.2968127131462097,0.3901021480560303,0.5548344254493713,0.6800352931022644,0.6550958752632141,0.28379231691360474,1990,Massachusetts,2684695,463.3552880198997,35512.68389847624,35976.03918649614,2985.070315020143,0,163140,1056229,288605114,1813769653,190209109.78193665,1106079576.212864,191662141.88759613,1097687610.768053,188434386.30818176,1111480435.9012241,188794927.93574524,1120308391.8969955,94338228.16194582,770823662.00723,94799925.1182251,768735383.0597632,93876532.75147152,772911947.9085333,110672985.05690289,821342933.7855048,144928661.24152374,977195025.3284864,172049846.54402924,1091590294.6932697,162568685.22896194,1043755437.0994272,99328830.277946,793160873.7798761
26,0.7557178139686584,0.7544510364532471,0.7589564919471741,0.75483638048172,0.24976308643817902,0.24154530465602875,0.2579808533191681,0.3584541380405426,0.5425509214401245,0.6786872744560242,0.6501386761665344,0.23989370465278625,1990,Michigan,3711080,18548.812099797655,14094.677329236534,32643.48942903419,2106.38492587454,0,66560,1882535,118693807,3190871346,76500400.27389145,2035351385.7572327,76866172.31874847,2033958076.2898135,76005390.68696213,2035454334.1222277,76204729.13128662,2038705932.4419532,41568604.16896629,1205349341.894469,41774369.15831661,1198246993.7251318,41362839.4625721,1212451706.2346818,48740524.962682724,1329014406.9444072,61548677.056907654,1681235586.664886,70292985.57278824,1929399738.4649992,67160944.74619293,1835057358.39947,43626497.56278515,1227737342.201966
27,0.7558948993682861,0.7477936148643494,0.769155740737915,0.7595720887184143,0.24746476113796234,0.23875413835048676,0.25617536902427673,0.3617109954357147,0.5381260514259338,0.6725130081176758,0.6377429366111755,0.233586847782135,1990,Minnesota,1792068,2773.571351541518,2419.1800767872987,5192.7514283288165,1879.9535305824597,0,19203,904011,31635408,1601595759,19904231.483337402,1008318663.2324076,20022016.61695862,997333883.1250715,19736645.726852417,1023916936.8023891,19819250.32522583,1016282766.0074263,10993361.023788452,620158191.7422533,10753257.680221558,615693199.8695753,11233464.489822388,624623192.1906581,12456700.893035889,687240567.0872846,15597418.08240509,840009621.4842181,18376311.963684082,953700534.3495731,17443070.15374756,895101687.0296268,11489109.495985031,623813116.6513687
28,0.7640941143035889,0.7674217224121094,0.7604369521141052,0.760346531867981,0.2499186098575592,0.23920299112796783,0.26063424348831177,0.3698771893978119,0.5521253943443298,0.6914873719215393,0.6659926772117615,0.23799782991409302,1990,Mississippi,874950,0,547.8452523281941,547.8452523281941,1081.7001775488397,0,4257,553890,7256445,975242778,4515106.282653809,646968481.3945866,4474214.852706909,649971798.61658,4542967.94291687,641526057.5883026,4582507.722251892,646263204.2489738,2939223.464184761,345461218.8529347,3112221.155382633,340866726.10083055,2766225.8091287613,350055715.4200429,3278562.1605587006,399041580.05917907,3737903.0241127014,518815088.6702919,4100200.7092819214,607646732.0018864,4045811.272983551,582786447.6647043,3241669.6228215694,350941885.0562643
29,0.7577359080314636,0.7520684599876404,0.7660069465637207,0.7615657448768616,0.2542840540409088,0.24707479774951935,0.2614932954311371,0.3656182587146759,0.546752393245697,0.6837404370307922,0.6529467701911926,0.2446654587984085,1990,Missouri,2079491,7160.5792141947095,5438.221700812993,12598.800915007701,1283.4489400211628,0,16155,1188627,28159081,2073716802,17987601.37510681,1319334955.3621328,17944388.56491089,1309201269.7579765,17988028.324371338,1330061436.5193615,18095099.012939453,1331261052.5925026,10238507.436210632,799699288.8711586,10586584.131010532,798196247.8353574,9890430.837233543,801202337.8493993,11570616.933462143,880977243.2458026,14192992.282848358,1098696978.3249564,16220641.976402283,1257918842.604342,15596011.845687866,1191012762.8134136,11140472.30992508,815794724.9193803
30,0.7583854794502258,0.7422094345092773,0.7784016728401184,0.7738054394721985,0.2584337294101715,0.2639707624912262,0.2528966963291168,0.3714255094528198,0.5404595732688904,0.6759860515594482,0.647392213344574,0.2556914985179901,1990,Montana,284164,743.2358842501525,1142.2381820960009,1885.4740663461534,1622.581778648471,0,2367,160940,3919229,278557110,2439025.9115600586,176696780.75305557,2372422.836517334,172487479.13267517,2495061.8165283203,181378641.6446762,2535488.587158203,181367707.18573952,1404820.479675293,110125351.06769419,1538577.5474395752,113260380.36639929,1271063.400177002,106990322.68610895,1528856.221130371,121797453.01044178,1910336.1928405762,146669961.8890562,2099299.253326416,167144454.3027935,2027078.3503723145,158620168.26861763,1640619.0144348145,113654705.9484024
31,0.7645131349563599,0.7511877417564392,0.7848888039588928,0.7723570466041565,0.23997808992862701,0.2349037230014801,0.24505245685577393,0.3582313358783722,0.5326547026634216,0.6709913611412048,0.6381844282150269,0.22593741118907928,1990,Nebraska,634494,4885.638485055649,1716.2792278120812,6601.91771286773,1341.049846217053,0,7139,334255,12458874,620654070,8596672.646453857,398207702.10300446,8507337.12121582,390575256.69221115,8808523.3994140625,408922207.87789917,8555197.874053955,403895683.72994804,3626840.4525909424,233351740.30047825,3839609.64384079,233719873.20084262,3414071.2764167786,232983609.5367251,4324489.929588318,263243859.42922115,5866179.312774658,322408984.8232269,7094809.133850098,369899317.96673775,6739020.406341553,348434859.7799206,3929205.3285484314,234156471.13118345
32,0.7325260043144226,0.7152799963951111,0.7488849759101868,0.7551923990249634,0.2723069489002228,0.2889145314693451,0.25569936633110046,0.3720279932022095,0.5402363538742065,0.6654347777366638,0.6480152606964111,0.2875790297985077,1990,Nevada,544518,3403.303294134115,0,3403.303294134115,531.4693973166162,0,41167,262734,72665597,463973899,46883757.96482086,282673876.31976795,44614805.704387665,275091276.0482769,48835966.448776245,288685655.3285341,50115876.27113342,294115645.5522156,20784851.973912716,187915687.08592904,23776014.704933167,198660264.76276827,17793689.341973305,177171110.53729224,23551916.86745262,199993488.01887894,32071079.835021973,242465618.41743279,39226888.99669647,272245442.5993862,38422299.55822754,263521881.0125866,24692003.470249653,203387369.11492753
33,0.7498143911361694,0.7468377351760864,0.7541529536247253,0.751832902431488,0.26502007246017456,0.2564542889595032,0.27358582615852356,0.37647709250450134,0.5496281981468201,0.6843444108963013,0.6584433317184448,0.25669658184051514,1990,New Hampshire,436798,0,695.5359545232078,695.5359545232078,3011.6793253591754,0,9804,245740,18257844,436343560,12032802.184265137,273722289.2910261,12017300.276687622,273023306.0350199,12039283.692077637,273931821.4195633,12063454.636932373,275207827.1314926,6567293.7241744995,174254635.5575335,6494267.335552216,173355136.16219723,6640320.211200714,175154136.96907675,7909358.744998932,191810056.3553089,9803045.303344727,233325276.41378927,11165755.634552002,265239598.0085659,10762872.26713562,253270883.8337288,6717388.8796310425,178327014.95428634
34,0.7200228571891785,0.7146511077880859,0.7258316874504089,0.7261912822723389,0.3117167055606842,0.30347639322280884,0.31995701789855957,0.40118423104286194,0.560483992099762,0.6785967350006104,0.6513428688049316,0.301974356174469,1990,New Jersey,3437733,1778.8646914148094,99555.6971433409,101334.56183475572,2675.7139239954454,0,281750,1465182,512185176,2558711240,335456965.843369,1524362281.2082696,336553307.57198477,1512247240.1132684,333949841.05957174,1531181385.3281555,334600010.1651354,1546125978.6246066,178086515.83149052,1136642269.997859,177305987.91891956,1132095728.209105,178867046.0719595,1141188820.6512198,205815426.22919273,1173021673.8126283,265907569.9300785,1385425457.021915,310546405.38285923,1532441932.8011203,295081977.46162033,1459440480.619907,184632752.79242802,1158025687.9120893
35,0.7434548139572144,0.7318966388702393,0.7560092806816101,0.7566571831703186,0.2842010259628296,0.2879970967769623,0.2804049253463745,0.3923075199127197,0.554675281047821,0.6811486482620239,0.6603726148605347,0.2863379418849945,1990,New Mexico,551655,25078.062842707805,1121.728481227804,26199.79132393561,351.74495646200216,1,28290,280854,47122440,465439089,33474069.75593567,290166990.7903147,32769228.553840637,284943947.85314274,34292445.31213379,294623488.5065899,34213202.76516724,297653972.3288555,11974193.67509079,190886914.7104649,12277153.756650925,195812071.41619918,11671233.61558342,185961758.95747107,15731543.158332825,206777644.67343426,22476134.235160828,248484270.7815013,28607136.50215149,280723169.720026,27222807.92704773,270570548.58832264,12825370.848213196,200569699.13901684
36,0.726575493812561,0.7188065052032471,0.7352344989776611,0.735174298286438,0.30038970708847046,0.29626768827438354,0.3045117259025574,0.38961806893348694,0.5538859367370605,0.6757381558418274,0.6501865386962891,0.294320285320282,1990,New York,7432026,20157.87028965169,778384.707727317,798542.5780169687,2700.9884204973487,0,800627,2875522,1435118196,4905574809,913019992.7529306,2966245423.889789,902644133.5489006,2931046023.5759487,919305934.040945,2993639470.963329,931102194.0268259,3020001337.467621,535937839.3319626,2113505298.5085075,560005544.9933934,2123844340.6307824,511870138.55781555,2103166271.156111,585409435.5990782,2189870145.0675955,740888683.2030573,2627518248.5303416,849440019.4671984,2934030772.3539047,812837232.5707314,2802989045.8976827,582562962.0554104,2169631414.0582104
